coordinates,created_at,created_d,created_h,created_m,created_min,created_y,favorite_count,id,lang,retweet_count,source,text
,,11.0,11.0,1.0,33.0,2018.0,82252.0,951416674808467461,en,22852.0,Twitter for iPhone,Disproven and paid for by Democrats “Dossier used to spy on Trump Campaign. Did FBI use Intel tool to influence the… https://t.co/5nl0H317BJ
,,11.0,4.0,1.0,29.0,2018.0,176452.0,951309956720087041,en,36558.0,Twitter for iPhone,"Good news: Toyota and Mazda announce giant new Huntsville, Alabama, plant which will produce over 300,000 cars and… https://t.co/p9dtyrd5Be"
,,10.0,23.0,1.0,37.0,2018.0,89945.0,951236634095308800,en,23005.0,Twitter for iPhone,Cutting taxes and simplifying regulations makes America the place to invest! Great news as Toyota and Mazda announc… https://t.co/aEV6VyZOMH
,,10.0,23.0,1.0,7.0,2018.0,69211.0,951229113897013248,en,15773.0,Twitter for iPhone,"The United States needs the security of the Wall on the Southern Border, which must be part of any DACA approval. T… https://t.co/1BWcwPlyu2"
,,10.0,21.0,1.0,31.0,2018.0,50695.0,951204878562549767,en,9576.0,Twitter for iPhone,"Today, it was my great honor to welcome Prime Minister Erna Solberg of Norway to the @WhiteHouse - a great friend a… https://t.co/mWiclVf7KA"
,,10.0,20.0,1.0,8.0,2018.0,56231.0,951184020150382592,en,11906.0,Twitter for iPhone,I want to thank my @Cabinet for working tirelessly on behalf of our country. 2017 was a year of monumental achievem… https://t.co/XgDJxgWCnx
,,10.0,15.0,1.0,14.0,2018.0,119465.0,951109942685126656,en,28741.0,Twitter for iPhone,"The single greatest Witch Hunt in American history continues. There was no collusion, everybody including the Dems… https://t.co/j7rc1QKCLw"
,,10.0,15.0,1.0,0.0,2018.0,92282.0,951106475254059008,en,22678.0,Twitter for iPhone,"The fact that Sneaky Dianne Feinstein, who has on numerous occasions stated that collusion between Trump/Russia has… https://t.co/o5FAEfhS7N"
,,10.0,14.0,1.0,11.0,2018.0,108280.0,951094078661414912,en,26656.0,Twitter for iPhone,It just shows everyone how broken and unfair our Court System is when the opposing side in a case (such as DACA) al… https://t.co/sXFgY5c11s
,,10.0,4.0,1.0,23.0,2018.0,60299.0,950946293077209088,en,13817.0,Twitter for iPhone,".@ICEgov HSI agents and ERO officers, on behalf of an entire Nation, THANK YOU for what you are doing 24/7/365 to k… https://t.co/yN90uqG6z8"
,,10.0,3.0,1.0,48.0,2018.0,52128.0,950937350003183618,en,11858.0,Twitter for iPhone,"Thank you @GOPLeader Kevin McCarthy! Couldn’t agree w/you more. TOGETHER, we are #MAGA🇺🇸 https://t.co/QaxtqpyXTR"
,,10.0,0.0,1.0,16.0,2018.0,123420.0,950884128379035650,en,24490.0,Twitter for iPhone,"As I made very clear today, our country needs the security of the Wall on the Southern Border, which must be part of any DACA approval."
,,9.0,23.0,1.0,59.0,2018.0,0.0,950879772644659200,en,11676.0,Twitter for iPhone,"RT @Scavino45: “Utilities cutting rates, cite benefits of Trump tax reform” https://t.co/u19JMs4Bsr"
,,9.0,23.0,1.0,7.0,2018.0,82267.0,950866561153331202,en,19444.0,Twitter for iPhone,"Today, it was my great honor to sign a new Executive Order to ensure Veterans have the resources they need as they… https://t.co/LuZk37y8SI"
,,9.0,22.0,1.0,51.0,2018.0,58233.0,950862709599465472,en,11794.0,Twitter for iPhone,Thanks to all of the Republican and Democratic lawmakers for today’s very productive meeting on immigration reform.… https://t.co/xs0FXqhkVF
,,9.0,20.0,1.0,17.0,2018.0,73757.0,950823813868122112,en,17325.0,Twitter for iPhone,"It was my great honor to sign H.R. 267, the “Martin Luther King, Jr. National Historical Park Act,” which redesigna… https://t.co/n68lkuvsWe"
,,9.0,17.0,1.0,11.0,2018.0,112837.0,950777029816963072,en,26865.0,Twitter for iPhone,"On behalf of the American people, THANK YOU to our incredible law enforcement officers. As President of the United… https://t.co/280ORusJ3N"
,,8.0,23.0,1.0,19.0,2018.0,105222.0,950507353094356993,en,22142.0,Twitter for iPhone,"We are fighting for our farmers, for our country, and for our GREAT AMERICAN FLAG. We want our flag respected - and… https://t.co/f8u0wFpaHI"
,,8.0,22.0,1.0,59.0,2018.0,81202.0,950502279785959425,en,17855.0,Twitter for iPhone,"In every decision we make, we are honoring America’s PROUD FARMING LEGACY. Years of crushing taxes, crippling regs,… https://t.co/biAoH3zNuZ"
,,8.0,22.0,1.0,58.0,2018.0,57923.0,950501926227136512,en,11605.0,Twitter for iPhone,We have been working every day to DELIVER for America’s Farmers just as they work every day to deliver FOR US.… https://t.co/KgNbFtg7XB
,,8.0,19.0,1.0,6.0,2018.0,54460.0,950443653666713601,en,10285.0,Twitter for iPhone,Can’t wait to be back in the amazing state of Tennessee to address the 99th American @FarmBureau Federation’s Annua… https://t.co/UxBD2DBv2G
,,8.0,14.0,1.0,20.0,2018.0,132578.0,950371619247153154,en,34849.0,Twitter for iPhone,African American unemployment is the lowest ever recorded in our country. The Hispanic unemployment rate dropped a… https://t.co/1SJ1vHcqfI
,,8.0,3.0,1.0,24.0,2018.0,83492.0,950206523690639360,en,18984.0,Twitter for iPhone,"...Clinton in the WH, doubling down on Barack Obama’s failed policies, washes away any doubts that America made the… https://t.co/e3TjsBYrtb"
,,8.0,3.0,1.0,23.0,2018.0,82855.0,950206338411499520,en,16955.0,Twitter for iPhone,"“His is turning out to be an enormously consequential presidency. So much so that, despite my own frustration over… https://t.co/u5Zn5BjFu1"
,,7.0,20.0,1.0,42.0,2018.0,100554.0,950105312782114817,en,20360.0,Twitter for iPhone,The Stock Market has been creating tremendous benefits for our country in the form of not only Record Setting Stock… https://t.co/ztq2hDJ7rr
,,7.0,20.0,1.0,35.0,2018.0,151926.0,950103659337134080,en,38108.0,Twitter for iPhone,"The Fake News Awards, those going to the most corrupt &amp; biased of the Mainstream Media, will be presented to the lo… https://t.co/MFPjW1foo3"
,,7.0,15.0,1.0,15.0,2018.0,123978.0,950023175907266560,en,29839.0,Twitter for iPhone,Jake Tapper of Fake News CNN just got destroyed in his interview with Stephen Miller of the Trump Administration. W… https://t.co/eIIiydV1hR
,,7.0,14.0,1.0,40.0,2018.0,153909.0,950014185299210240,en,31618.0,Twitter for iPhone,I’ve had to put up with the Fake News from the first day I announced that I would be running for President. Now I h… https://t.co/Y5wqMu8WzA
,,7.0,14.0,1.0,33.0,2018.0,81795.0,950012437788585985,en,15650.0,Twitter for iPhone,Leaving Camp David for the White House. Great meetings with the Cabinet and Military on many very important subject… https://t.co/HHQLScpuHt
,,6.0,12.0,1.0,30.0,2018.0,143035.0,949619270631256064,en,34509.0,Twitter for iPhone,"....to President of the United States (on my first try). I think that would qualify as not smart, but genius....and… https://t.co/X3UO2xDvEv"
,,6.0,12.0,1.0,27.0,2018.0,135443.0,949618475877765120,en,36639.0,Twitter for iPhone,"....Actually, throughout my life, my two greatest assets have been mental stability and being, like, really smart.… https://t.co/G3374En0XQ"
,,6.0,12.0,1.0,19.0,2018.0,149118.0,949616329463615489,en,35289.0,Twitter for iPhone,"Now that Russian collusion, after one year of intense study, has proven to be a total hoax on the American public,… https://t.co/3RTHPrrh6n"
,,6.0,11.0,1.0,57.0,2018.0,119718.0,949610896241946626,en,23540.0,Twitter for iPhone,"Brian Ross, the reporter who made a fraudulent live newscast about me that drove the Stock Market down 350 points (… https://t.co/Cbz6nDw2l8"
,,6.0,11.0,1.0,49.0,2018.0,145082.0,949608746497576960,en,32814.0,Twitter for iPhone,"The African American unemployment rate fell to 6.8%, the lowest rate in 45 years. I am so happy about this News! An… https://t.co/CEEM2l6YHv"
,,6.0,4.0,1.0,32.0,2018.0,89253.0,949498795074736129,en,24077.0,Twitter for iPhone,Michael Wolff is a total loser who made up stories in order to sell this really boring and untruthful book. He used… https://t.co/sk2TeLbqjo
,,6.0,4.0,1.0,19.0,2018.0,121652.0,949495534003412992,en,30305.0,Twitter for iPhone,Good idea Rand! https://t.co/55sqUDiC0s
,,5.0,15.0,1.0,34.0,2018.0,80151.0,949303089416294401,en,16038.0,Twitter for iPhone,The Mercer Family recently dumped the leaker known as Sloppy Steve Bannon. Smart!
,,5.0,14.0,1.0,32.0,2018.0,147514.0,949287555660500992,en,33098.0,Twitter for iPhone,"Well, now that collusion with Russia is proving to be a total hoax and the only collusion is with Hillary Clinton a… https://t.co/9hkgQun4vG"
,,5.0,11.0,1.0,35.0,2018.0,123759.0,949242950659313669,en,27209.0,Twitter for iPhone,"Dow goes from 18,589 on November 9, 2016, to 25,075 today, for a new all-time Record. Jumped 1000 points in last 5… https://t.co/16TbOsy4Ri"
,,5.0,4.0,1.0,4.0,2018.0,129573.0,949129410208202757,en,28122.0,Twitter for iPhone,The Fake News Media barely mentions the fact that the Stock Market just hit another New Record and that business in… https://t.co/skkiYt1Qj2
,,5.0,3.0,1.0,52.0,2018.0,101717.0,949126530839572481,en,23983.0,Twitter for iPhone,I authorized Zero access to White House (actually turned him down many times) for author of phony book! I never spo… https://t.co/G8tBCceHUy
,,5.0,0.0,1.0,11.0,2018.0,93844.0,949070800417640454,en,22394.0,Twitter for iPhone,MAKING AMERICA GREAT AGAIN! https://t.co/iONbr1DkVk
,,4.0,23.0,1.0,53.0,2018.0,138053.0,949066181381632001,en,30461.0,Twitter for iPhone,"Thank you to the great Republican Senators who showed up to our mtg on immigration reform. We must BUILD THE WALL,… https://t.co/zKHX30vUMI"
,,4.0,15.0,1.0,48.0,2018.0,118546.0,948944124132167680,en,23476.0,Twitter for iPhone,"Dow just crashes through 25,000. Congrats! Big cuts in unnecessary regulations continuing."
,,4.0,11.0,1.0,37.0,2018.0,117995.0,948881133340708864,en,32965.0,Twitter for iPhone,So beautiful....Show this picture to the NFL players who still kneel! https://t.co/tJLM1tvbvb
,,4.0,11.0,1.0,32.0,2018.0,94765.0,948879774277128197,en,19960.0,Twitter for iPhone,"With all of the failed “experts” weighing in, does anybody really believe that talks and dialogue would be going on… https://t.co/EfxwZcRmLZ"
,,4.0,11.0,1.0,11.0,2018.0,156010.0,948874586006925313,en,40641.0,Twitter for iPhone,"As Americans, you need identification, sometimes in a very strong and accurate form, for almost everything you do..… https://t.co/rjfQAe1jUJ"
,,4.0,11.0,1.0,2.0,2018.0,111561.0,948872192284155904,en,30949.0,Twitter for iPhone,Many mostly Democrat States refused to hand over data from the 2016 Election to the Commission On Voter Fraud. They… https://t.co/1IuVCra2M1
,,4.0,2.0,1.0,13.0,2018.0,161342.0,948739073237311488,en,38217.0,Twitter for iPhone,MAKE AMERICA GREAT AGAIN!
,,4.0,2.0,1.0,11.0,2018.0,106574.0,948738634722742273,en,19793.0,Twitter for iPhone,"Stock Market had another good day but, now that the Tax Cut Bill has passed, we have tremendous upward potential. D… https://t.co/nTAj1FDp2U"
,,4.0,2.0,1.0,7.0,2018.0,68533.0,948737652119031808,en,16805.0,Twitter for iPhone,“Some 40 U.S. companies have responded to President Trump’s tax cut and reform victory in Congress last year by han… https://t.co/98ZTvwf2Pe
,,4.0,1.0,1.0,6.0,2018.0,60032.0,948722170531893248,en,12711.0,Twitter for iPhone,"Melania and I are deeply saddened by the death of Thomas S. Monson, a beloved President of the Church of Jesus Chri… https://t.co/Pge01Ug6cX"
,,3.0,13.0,1.0,37.0,2018.0,148585.0,948548807612084224,en,30514.0,Twitter for iPhone,Such respect for the people of Iran as they try to take back their corrupt government. You will see great support f… https://t.co/MhHkcH2s2A
,,3.0,4.0,1.0,3.0,2018.0,98543.0,948404303072460800,en,21179.0,Twitter for iPhone,"“President Trump has something now he didn’t have a year ago, that is a set of accomplishments that nobody can deny… https://t.co/Cy24ZYUpBg"
,,3.0,1.0,1.0,5.0,2018.0,197970.0,948359545767841792,en,51711.0,Twitter for iPhone,I will be announcing THE MOST DISHONEST &amp; CORRUPT MEDIA AWARDS OF THE YEAR on Monday at 5:00 o’clock. Subjects will… https://t.co/Kzvk4ErSno
,,3.0,0.0,1.0,49.0,2018.0,501113.0,948355557022420992,en,193413.0,Twitter for iPhone,North Korean Leader Kim Jong Un just stated that the “Nuclear Button is on his desk at all times.” Will someone fro… https://t.co/EvTgZxiji0
,,2.0,22.0,1.0,37.0,2018.0,94408.0,948322497602220032,en,20142.0,Twitter Web Client,"...peace treaty with Israel. We have taken Jerusalem, the toughest part of the negotiation, off the table, but Isra… https://t.co/on5fwpqknG"
,,2.0,22.0,1.0,37.0,2018.0,118971.0,948322496591384576,en,29549.0,Twitter Web Client,"It's not only Pakistan that we pay billions of dollars to for nothing, but also many other countries, and others. A… https://t.co/noRSzexXDg"
,,2.0,22.0,1.0,23.0,2018.0,63480.0,948318907848413184,en,12461.0,Twitter for iPhone,"Congratulations to Senator Orrin Hatch on an absolutely incredible career. He has been a tremendous supporter, and… https://t.co/lhwHKYWFIl"
,,2.0,18.0,1.0,11.0,2018.0,70806.0,948255367393349634,en,16399.0,Twitter for iPhone,We will not rest until all of America’s GREAT VETERANS can receive the care they so richly deserve. Tremendous prog… https://t.co/mk6RKy3ccj
,,2.0,15.0,1.0,16.0,2018.0,88079.0,948211438472089600,en,18713.0,Twitter for iPhone,Democrats are doing nothing for DACA - just interested in politics.  DACA activists and Hispanics will go hard agai… https://t.co/gOK09nR4M3
,,2.0,14.0,1.0,53.0,2018.0,78031.0,948205689683562496,en,16672.0,Twitter for iPhone,"....impartial journalists of a much higher standard, lose all of your phony and non-existent “sources,” and treat t… https://t.co/4IQrWqQMXh"
,,2.0,14.0,1.0,39.0,2018.0,79772.0,948202173049049088,en,18134.0,Twitter for iPhone,"The Failing New York Times has a new publisher, A.G. Sulzberger. Congratulations! Here is a last chance for the Tim… https://t.co/iTRZfE0joC"
,,2.0,14.0,1.0,13.0,2018.0,89199.0,948195478428102657,en,16403.0,Twitter for iPhone,Since taking office I have been very strict on Commercial Aviation. Good news - it was just reported that there wer… https://t.co/jfJxEvzBd3
,,2.0,14.0,1.0,8.0,2018.0,78294.0,948194400114487296,en,17497.0,Twitter for iPhone,Sanctions and “other” pressures are beginning to have a big impact on North Korea. Soldiers are dangerously fleeing… https://t.co/lFl6Gb81V7
,,2.0,13.0,1.0,49.0,2018.0,87356.0,948189482284707840,en,15720.0,Twitter for iPhone,Companies are giving big bonuses to their workers because of the Tax Cut Bill. Really great!
,,2.0,13.0,1.0,44.0,2018.0,69895.0,948188264858603520,en,14584.0,Twitter for iPhone,Thank you to Brandon Judd of the National Border Patrol Council for your kind words on how well we are doing at the… https://t.co/tmH3s3Q91a
,,2.0,12.0,1.0,48.0,2018.0,131505.0,948174033882927104,en,37804.0,Twitter for iPhone,"Crooked Hillary Clinton’s top aid, Huma Abedin, has been accused of disregarding basic security protocols. She put… https://t.co/TAM3Zf9ovm"
,,2.0,12.0,1.0,9.0,2018.0,106340.0,948164289591902208,en,28364.0,Twitter for iPhone,The people of Iran are finally acting against the brutal and corrupt Iranian regime. All of the money that Presiden… https://t.co/AjDsIsx0Gk
,,1.0,13.0,1.0,37.0,2018.0,115223.0,947824196909961216,en,17000.0,Twitter for iPhone,"Will be leaving Florida for Washington (D.C.) today at 4:00 P.M. Much work to be done, but it will be a great New Year!"
,,1.0,12.0,1.0,44.0,2018.0,111937.0,947810806430826496,en,29232.0,Twitter for iPhone,Iran is failing at every level despite the terrible deal made with them by the Obama Administration. The great Iran… https://t.co/DaPjy8hPH5
,,1.0,12.0,1.0,12.0,2018.0,305843.0,947802588174577664,en,101574.0,Twitter for iPhone,"The United States has foolishly given Pakistan more than 33 billion dollars in aid over the last 15 years, and they… https://t.co/TuiaWGtnbR"
,,31.0,23.0,12.0,43.0,2017.0,196980.0,947614110082043904,en,42082.0,Twitter for iPhone,"HAPPY NEW YEAR! We are MAKING AMERICA GREAT AGAIN, and much faster than anyone thought possible!"
,,31.0,22.0,12.0,18.0,2017.0,201139.0,947592785519173637,en,46564.0,Twitter for iPhone,"As our Country rapidly grows stronger and smarter, I want to wish all of my friends, supporters, enemies, haters, a… https://t.co/irAgm3wwEU"
,,31.0,22.0,12.0,0.0,2017.0,111879.0,947588263103139841,en,33383.0,Twitter for iPhone,"Iran, the Number One State of Sponsored Terror with numerous violations of Human Rights occurring on an hourly basi… https://t.co/EHq72J2QaP"
,,31.0,19.0,12.0,6.0,2017.0,137235.0,947544600918372353,en,33196.0,Media Studio,"What a year it’s been, and we're just getting started. Together, we are MAKING AMERICA GREAT AGAIN! Happy New Year!! https://t.co/qsMNyN1UJG"
